 IPER  ISTEP           TLEN          ILYR                  STAIN                  TOPIN                  BOTIN                  GHBIN                  WELIN                  DRNIN                  STAOUT                  TOPOUT                  BOTOUT                  GHBOUT                  WELOUT                  DRNOUT                  ABER
 1          3          3.00000000       22         1.95319698e+00   1.72351695e+02   0.00000000e+00   1.70478966e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.91352531e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.57966230e-04  
 1          3          3.00000000       23         1.88366487e+00   1.91352531e+02   0.00000000e+00   6.03591874e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.99272501e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -3.86887881e-04 
 1          3          3.00000000       24         1.98347461e+00   1.99272501e+02   0.00000000e+00   9.02514261e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.10280845e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.73593532e-04  
 1          3          3.00000000       25         1.90384050e+00   2.10280845e+02   0.00000000e+00   2.02836348e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.32467769e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   5.51556797e-04  
 1          3          3.00000000       26         2.00346020e+00   2.32467769e+02   0.00000000e+00   6.16140742e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.40633065e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.28691124e-04 
 1          3          3.00000000       27         1.93562455e+00   2.40633065e+02   0.00000000e+00   9.45255844e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.52021420e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -1.72184576e-04 
 1          3          3.00000000       28         2.04409437e+00   2.52021420e+02   0.00000000e+00   1.92783263e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.73344112e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -2.71529966e-04 
 1          3          3.00000000       29         1.98927592e+00   2.73344112e+02   0.00000000e+00   6.72563393e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.82058706e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.16734016e-04  
 1          3          3.00000000       30         2.12153174e+00   2.82058706e+02   0.00000000e+00   9.91338720e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.94093332e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.92246058e-04  
 1          3          3.00000000       31         2.12099111e+00   2.94093332e+02   0.00000000e+00   2.15790788e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.17793629e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -2.26420972e-04 
 1          3          3.00000000       32         2.25026258e+00   3.17793629e+02   0.00000000e+00   6.37285218e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.26416807e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -6.37832936e-05 
 1          3          3.00000000       33         2.28139772e+00   3.26416807e+02   0.00000000e+00   9.60816613e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.38305699e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   6.72104730e-04  
 1          3          3.00000000       34         2.44769329e+00   3.38305699e+02   4.73695157e-15   1.86867445e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.59440916e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -7.79177017e-04 
 1          3          3.00000000       35         1.82506362e+00   3.59440916e+02   0.00000000e+00   6.29399978e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   4.73695157e-15   3.67393060e+02   0.00000000e+00   0.00000000e+00   1.67171483e-01   -2.51812841e-04 
 1          3          3.00000000       36         1.08033048e+00   3.67393060e+02   0.00000000e+00   8.97105368e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.76766662e+02   0.00000000e+00   0.00000000e+00   6.77275161e-01   5.06161072e-04  
 1          3          3.00000000       37         4.87802665e-01   3.76766662e+02   1.29808071e+02   1.80188005e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.20239224e+02   0.00000000e+00   4.03812846e+02   1.02988612e+00   -6.19700199e-04 
 1          3          3.00000000       38         3.69638750e-01   1.20239224e+02   7.74547879e+01   4.89930492e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.29808071e+02   7.08110821e+01   0.00000000e+00   0.00000000e+00   2.34297379e+00   8.28388037e-04  
 1          3          3.00000000       39         2.66267406e-01   7.08110821e+01   3.73301191e+01   6.94475605e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   7.74547879e+01   3.45964341e+01   0.00000000e+00   0.00000000e+00   3.30131834e+00   -3.15761248e-04 
 1          3          3.00000000       40         2.52412709e-01   3.45964341e+01   0.00000000e+00   7.81645416e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.73301191e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   5.33520654e+00   -2.46479880e-05 
 1          4          4.00000000       1          7.20000060e-09   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   7.20005270e-09   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.21064673e-14 
 1          4          4.00000000       2          9.60000079e-09   7.20005270e-09   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.67999967e-08   0.00000000e+00   0.00000000e+00   0.00000000e+00   5.68434189e-14  
 1          4          4.00000000       3          9.50010201e-01   1.67999967e-08   0.00000000e+00   1.91751886e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.86755325e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -2.41664373e-05 
 1          4          4.00000000       4          1.03443606e+00   2.86755325e+00   0.00000000e+00   1.24296718e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.63316567e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   4.44220518e-06  
 1          4          4.00000000       5          9.96485101e-01   1.63316567e+01   0.00000000e+00   4.44304801e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.17711498e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.99875198e-05  
 1          4          4.00000000       6          1.11166203e+00   2.17711498e+01   0.00000000e+00   6.78713614e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.96700312e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   -8.32387543e-05 
 1          4          4.00000000       7          1.06663098e+00   2.96700312e+01   0.00000000e+00   1.57403984e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   4.64771255e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   -6.49287185e-05 
 1          4          4.00000000       8          1.19916907e+00   4.64771255e+01   0.00000000e+00   4.88646167e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   5.25619844e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   7.71833177e-04  
 1          4          4.00000000       9          1.18562837e+00   5.25619844e+01   0.00000000e+00   7.58496324e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   6.13334231e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   -8.47087980e-04 
 1          4          4.00000000       10         1.31711107e+00   6.13334231e+01   0.00000000e+00   1.59384234e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   7.85886130e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.44661386e-04  
 1          4          4.00000000       11         1.30758130e+00   7.85886130e+01   0.00000000e+00   5.67925158e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   8.55756927e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   -2.46870236e-04 
 1          4          4.00000000       12         1.44719995e+00   8.55756927e+01   0.00000000e+00   8.53940822e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   9.55620939e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.07014260e-04  
 1          4          4.00000000       13         1.43112085e+00   9.55620939e+01   0.00000000e+00   1.94386364e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.16431812e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.94805965e-05  
 1          4          4.00000000       14         1.56829131e+00   1.16431812e+02   0.00000000e+00   5.97415775e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.23974427e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -1.66164987e-04 
 1          4          4.00000000       15         1.56327579e+00   1.23974427e+02   0.00000000e+00   9.23596041e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.34773707e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.38327507e-05 
 1          4          4.00000000       16         1.71839717e+00   1.34773707e+02   0.00000000e+00   1.92853390e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.55777152e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.91247241e-04  
 1          4          4.00000000       17         1.69935080e+00   1.55777152e+02   0.00000000e+00   6.85072012e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.64326804e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   4.18759762e-04  
 1          4          4.00000000       18         1.83227171e+00   1.64326804e+02   0.00000000e+00   1.02805828e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.76436670e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.98835882e-03  
 1          4          4.00000000       19         1.80859262e+00   1.76436670e+02   0.00000000e+00   2.33300872e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.01578854e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -3.50425550e-03 
 1          4          4.00000000       20         1.93087113e+00   2.01578854e+02   0.00000000e+00   7.15341553e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.10663316e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -1.74958584e-04 
 1          4          4.00000000       21         1.89838371e+00   2.10663316e+02   0.00000000e+00   1.10434714e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.23605200e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -2.93335464e-05 
 1          4          4.00000000       22         2.00682089e+00   2.23605200e+02   0.00000000e+00   2.29557760e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.48566776e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.02097709e-03  
 1          4          4.00000000       23         1.93924381e+00   2.48566776e+02   0.00000000e+00   8.12504786e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.58632469e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -1.40113612e-03 
 1          4          4.00000000       24         2.04140410e+00   2.58632469e+02   0.00000000e+00   1.21457569e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.72819077e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   5.53235033e-04  
 1          4          4.00000000       25         1.96535080e+00   2.72819077e+02   0.00000000e+00   2.72849318e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.02068592e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   7.67648940e-04  
 1          4          4.00000000       26         2.06040137e+00   3.02068592e+02   0.00000000e+00   8.28545690e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.12414657e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -2.06690657e-04 
 1          4          4.00000000       27         1.98862245e+00   3.12414657e+02   0.00000000e+00   1.27090359e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.27112853e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.37785726e-04 
 1          4          4.00000000       28         2.09132542e+00   3.27112853e+02   0.00000000e+00   2.59107357e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.55115069e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -1.55187936e-04 
 1          4          4.00000000       29         2.04481647e+00   3.55115069e+02   0.00000000e+00   9.03757982e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.66197718e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -2.52995407e-04 
 1          4          4.00000000       30         2.16088438e+00   3.66197718e+02   0.00000000e+00   1.33190118e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.81676979e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   6.35724538e-04  
 1          4          4.00000000       31         2.14271058e+00   3.81676979e+02   0.00000000e+00   2.89851816e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   4.12804900e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -2.93443585e-05 
 1          4          4.00000000       32         2.29457374e+00   4.12804900e+02   0.00000000e+00   8.55863265e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   4.23658166e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.96080825e-05 
 1          4          4.00000000       33         2.29487410e+00   4.23658166e+02   0.00000000e+00   1.29025679e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   4.38855321e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.86776580e-04  
 1          4          4.00000000       34         2.48780119e+00   4.38855321e+02   4.73695157e-15   2.50903523e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   4.66433717e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -2.41837289e-04 
 1          4          4.00000000       35         2.24262108e+00   4.66433717e+02   0.00000000e+00   8.45017489e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   4.73695157e-15   4.76959891e+02   0.00000000e+00   0.00000000e+00   1.67171483e-01   -5.49687741e-04 
 1          4          4.00000000       36         1.65602520e+00   4.76959891e+02   0.00000000e+00   1.20437069e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   4.89981896e+02   0.00000000e+00   0.00000000e+00   6.77275161e-01   4.52167575e-04  
 1          4          4.00000000       37         6.86727432e-01   4.89981896e+02   1.70147845e+02   2.41889148e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.55543485e+02   0.00000000e+00   5.28432602e+02   1.02988612e+00   -5.90595453e-04 
 1          4          4.00000000       38         4.76909590e-01   1.55543485e+02   1.01728039e+02   6.57674390e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.70147845e+02   9.18335920e+01   0.00000000e+00   0.00000000e+00   2.34297379e+00   7.67053572e-04  
 1          4          4.00000000       39         2.90219353e-01   9.18335920e+01   4.89800418e+01   9.32242161e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.01728039e+02   4.49562429e+01   0.00000000e+00   0.00000000e+00   3.74232811e+00   -3.35009222e-04 
 1          4          4.00000000       40         2.54704321e-01   4.49562429e+01   0.00000000e+00   1.04924841e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   4.89800418e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   6.72337305e+00   1.64917702e-05  
 1          5          5.00000000       1          7.20000060e-09   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   7.20005270e-09   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.21064673e-14 
 1          5          5.00000000       2          9.60000079e-09   7.20005270e-09   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.67999967e-08   0.00000000e+00   0.00000000e+00   0.00000000e+00   5.68434189e-14  
 1          5          5.00000000       3          9.50106396e-01   1.67999967e-08   0.00000000e+00   2.40133523e+00   0.00000000e+00   0.00000000e+00   1.36418654e-14   0.00000000e+00   3.35147010e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -2.84572983e-05 
 1          5          5.00000000       4          1.03469046e+00   3.35147010e+00   0.00000000e+00   1.56446525e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.00308257e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   -1.26805612e-05 
 1          5          5.00000000       5          9.97276869e-01   2.00308257e+01   0.00000000e+00   5.59438288e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.66224178e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   6.76459199e-05  
