 IPER  ISTEP           TLEN          ILYR                  STAIN                  TOPIN                  BOTIN                  GHBIN                  DRNIN                  STAOUT                  TOPOUT                  BOTOUT                  GHBOUT                  DRNOUT                  ABER
 1          7          7.00000000       11         1.93692378e-01   7.23848002e+01   0.00000000e+00   4.56581581e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   7.71216443e+01   0.00000000e+00   2.27804438e-02   -1.16327941e-04 
 1          7          7.00000000       12         2.32234256e-01   7.71216443e+01   0.00000000e+00   6.67687979e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   8.38375669e+01   0.00000000e+00   1.92777716e-01   4.13704149e-04  
 1          7          7.00000000       13         9.86534671e-02   8.38375669e+01   0.00000000e+00   1.44465166e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   9.77163328e+01   0.00000000e+00   6.66730481e-01   -3.26328130e-04 
 1          7          7.00000000       14         1.27678935e-01   9.77163328e+01   0.00000000e+00   4.26907003e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.00153938e+02   0.00000000e+00   1.95908298e+00   6.08838877e-05  
 1          7          7.00000000       15         7.82247468e-02   1.00153938e+02   0.00000000e+00   6.45794069e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.04137507e+02   0.00000000e+00   2.55260700e+00   -1.09389019e-05 
 1          7          7.00000000       16         7.13098825e-02   1.04137507e+02   0.00000000e+00   1.28129775e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.12104525e+02   0.00000000e+00   4.91724357e+00   2.57316439e-05  
 1          7          7.00000000       17         6.41373839e-02   1.12104525e+02   0.00000000e+00   4.40128873e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.12213952e+02   0.00000000e+00   4.35601530e+00   -1.61795625e-05 
 1          7          7.00000000       18         4.64857403e-02   1.12213952e+02   0.00000000e+00   6.42116739e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.11546396e+02   0.00000000e+00   7.13520633e+00   2.67588327e-06  
 1          7          7.00000000       19         5.83663543e-02   1.11546396e+02   0.00000000e+00   1.38265982e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.19213418e+02   0.00000000e+00   6.21794167e+00   1.24096065e-06  
 1          7          7.00000000       20         4.51792616e-02   1.19213418e+02   0.00000000e+00   4.06939364e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.14698073e+02   0.00000000e+00   8.62991656e+00   1.86387250e-06  
 1          7          7.00000000       21         5.68783291e-02   1.14698073e+02   1.63510760e-02   6.14130079e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.13245419e+02   0.00000000e+00   7.66718224e+00   1.68177426e-06  
 1          7          7.00000000       22         5.03446000e-02   1.13245419e+02   0.00000000e+00   1.21123485e+01   0.00000000e+00   0.00000000e+00   1.63510760e-02   1.15582275e+02   0.00000000e+00   9.80948602e+00   3.98514231e-07  
 1          7          7.00000000       23         5.77894471e-02   1.15582275e+02   2.67714727e-01   4.14328572e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.11172751e+02   0.00000000e+00   8.87831075e+00   2.15975529e-06  
 1          7          7.00000000       24         5.93108783e-02   1.11172751e+02   0.00000000e+00   6.02241025e+00   0.00000000e+00   0.00000000e+00   2.67714727e-01   1.06192685e+02   0.00000000e+00   1.07940733e+01   -4.89960971e-07 
 1          7          7.00000000       25         6.29969366e-02   1.06192685e+02   5.78660588e-01   1.28711011e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.09807742e+02   0.00000000e+00   9.89770055e+00   1.36921514e-06  
 1          7          7.00000000       26         6.90153377e-02   1.09807742e+02   4.67081221e-03   3.76410227e+00   0.00000000e+00   0.00000000e+00   5.78660588e-01   1.01433246e+02   0.00000000e+00   1.16336235e+01   -5.23193151e-08 
 1          7          7.00000000       27         7.29724528e-02   1.01433246e+02   8.05300823e-01   5.65900902e+00   0.00000000e+00   0.00000000e+00   4.67081221e-03   9.72114289e+01   0.00000000e+00   1.07544278e+01   8.78213120e-07  
 1          7          7.00000000       28         7.94479841e-02   9.72114289e+01   9.26169289e-02   1.10507597e+01   0.00000000e+00   0.00000000e+00   8.05300823e-01   9.52844484e+01   0.00000000e+00   1.23445040e+01   2.94693104e-07  
 1          7          7.00000000       29         8.36707314e-02   9.52844484e+01   9.96137381e-01   3.75293098e+00   0.00000000e+00   0.00000000e+00   9.26169289e-02   8.85475219e+01   0.00000000e+00   1.14770475e+01   1.11662660e-06  
 1          7          7.00000000       30         9.05954288e-02   8.85475219e+01   3.96559035e-01   5.41868819e+00   0.00000000e+00   0.00000000e+00   9.96137381e-01   8.05168089e+01   0.00000000e+00   1.29404174e+01   8.00185768e-07  
 1          7          7.00000000       31         9.50656968e-02   8.05168089e+01   1.15285737e+00   1.14135523e+01   0.00000000e+00   0.00000000e+00   3.96559035e-01   8.07048925e+01   0.00000000e+00   1.20768313e+01   1.39908135e-06  
 1          7          7.00000000       32         1.02447720e-01   8.07048925e+01   8.21273216e-01   3.29404462e+00   0.00000000e+00   0.00000000e+00   1.15285737e+00   7.03396167e+01   0.00000000e+00   1.34301826e+01   1.38583366e-06  
 1          7          7.00000000       33         1.07172055e-01   7.03396167e+01   1.27768570e+00   4.91099380e+00   0.00000000e+00   0.00000000e+00   8.21273216e-01   6.32509885e+01   0.00000000e+00   1.25632051e+01   1.52090233e-06  
 1          7          7.00000000       34         1.14997433e-01   6.32509885e+01   1.18554491e+00   9.35733781e+00   0.00000000e+00   0.00000000e+00   1.27768570e+00   5.88086105e+01   0.00000000e+00   1.38225711e+01   1.32764909e-06  
 1          7          7.00000000       35         1.19970801e-01   5.88086105e+01   1.39581030e+00   3.11588176e+00   0.00000000e+00   0.00000000e+00   1.18554491e+00   4.93066918e+01   0.00000000e+00   1.29480354e+01   1.28714920e-06  
 1          7          7.00000000       36         1.28232721e-01   4.93066918e+01   1.46372209e+00   4.40824767e+00   0.00000000e+00   0.00000000e+00   1.39581030e+00   3.97792592e+01   0.00000000e+00   1.41318243e+01   4.62695971e-07  
 1          7          7.00000000       37         1.33439565e-01   3.97792592e+01   1.62031957e+00   8.77517367e+00   0.00000000e+00   0.00000000e+00   1.46372209e+00   3.55843571e+01   0.00000000e+00   1.32601126e+01   2.55993497e-07  
 1          7          7.00000000       38         1.42142284e-01   3.55843571e+01   1.71135817e+00   2.37431244e+00   0.00000000e+00   0.00000000e+00   1.62031957e+00   2.37822791e+01   0.00000000e+00   1.44095716e+01   -3.02968995e-07 
 1          7          7.00000000       39         1.47584686e-01   2.37822791e+01   1.74242287e+00   3.36012852e+00   0.00000000e+00   0.00000000e+00   1.71135817e+00   1.37011971e+01   0.00000000e+00   1.36198608e+01   -8.67085844e-07 
 1          7          7.00000000       40         1.56693991e-01   1.37011971e+01   0.00000000e+00   3.77749173e+00   0.00000000e+00   0.00000000e+00   1.74242287e+00   0.00000000e+00   0.00000000e+00   1.58929631e+01   -3.18347778e-06 
 1          8          8.00000000       1          7.20000060e-09   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   7.19986322e-09   0.00000000e+00   0.00000000e+00   1.37371596e-13  
 1          8          8.00000000       2          9.60000079e-09   7.19986322e-09   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.68000724e-08   0.00000000e+00   0.00000000e+00   -2.08425869e-13 
 1          8          8.00000000       3          8.89864675e-01   1.68000724e-08   0.00000000e+00   3.13560910e+00   0.00000000e+00   1.17523768e-11   0.00000000e+00   4.02528704e+00   0.00000000e+00   0.00000000e+00   1.86754086e-04  
 1          8          8.00000000       4          9.01907070e-01   4.02528704e+00   0.00000000e+00   1.59348492e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.08622445e+01   0.00000000e+00   0.00000000e+00   -2.01143849e-04 
 1          8          8.00000000       5          6.95419422e-01   2.08622445e+01   0.00000000e+00   5.42208726e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.69797275e+01   0.00000000e+00   0.00000000e+00   2.36601120e-05  
 1          8          8.00000000       6          7.11290939e-01   2.69797275e+01   0.00000000e+00   7.89431383e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.55853033e+01   0.00000000e+00   0.00000000e+00   2.90026219e-05  
 1          8          8.00000000       7          5.08868106e-01   3.55853033e+01   0.00000000e+00   1.70464348e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   5.31406854e+01   0.00000000e+00   0.00000000e+00   -7.92495547e-05 
 1          8          8.00000000       8          5.22258295e-01   5.31406854e+01   0.00000000e+00   5.03961593e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   5.87025523e+01   0.00000000e+00   0.00000000e+00   7.35747927e-06  
 1          8          8.00000000       9          3.42779618e-01   5.87025523e+01   0.00000000e+00   7.63021094e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   6.66755896e+01   0.00000000e+00   0.00000000e+00   -4.67501703e-05 
 1          8          8.00000000       10         3.57550068e-01   6.66755896e+01   0.00000000e+00   1.51860994e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   8.22192266e+01   0.00000000e+00   0.00000000e+00   1.24816294e-05  
 1          8          8.00000000       11         1.93700639e-01   8.22192266e+01   0.00000000e+00   5.22910324e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   8.76193785e+01   0.00000000e+00   2.27804438e-02   -1.28528693e-04 
 1          8          8.00000000       12         2.32245851e-01   8.76193785e+01   0.00000000e+00   7.64619487e+00   0.00000000e+00   5.88763299e-06   0.00000000e+00   9.53044444e+01   0.00000000e+00   1.92777716e-01   5.91195214e-04  
 1          8          8.00000000       13         9.86606666e-02   9.53044444e+01   0.00000000e+00   1.65414266e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.11237424e+02   0.00000000e+00   7.07606092e-01   -4.98079713e-04 
 1          8          8.00000000       14         1.27686990e-01   1.11237424e+02   0.00000000e+00   4.88762599e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.14079128e+02   0.00000000e+00   2.17353667e+00   7.17690913e-05  
 1          8          8.00000000       15         7.82262558e-02   1.14079128e+02   0.00000000e+00   7.39325147e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.18671810e+02   0.00000000e+00   2.87881341e+00   -1.75232074e-05 
 1          8          8.00000000       16         7.13151522e-02   1.18671810e+02   0.00000000e+00   1.46670709e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.27845355e+02   0.00000000e+00   5.56480424e+00   3.68708423e-05  
 1          8          8.00000000       17         6.41398775e-02   1.27845355e+02   0.00000000e+00   5.03783421e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.28011243e+02   0.00000000e+00   4.93610898e+00   -2.29936502e-05 
 1          8          8.00000000       18         4.64866011e-02   1.28011243e+02   0.00000000e+00   7.34946368e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.27284632e+02   0.00000000e+00   8.12255756e+00   4.27386352e-06  
 1          8          8.00000000       19         5.83672037e-02   1.27284632e+02   0.00000000e+00   1.58241662e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.36090845e+02   0.00000000e+00   7.07631935e+00   4.80346245e-07  
 1          8          8.00000000       20         4.51798134e-02   1.36090845e+02   0.00000000e+00   4.65703329e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.30954068e+02   0.00000000e+00   9.83898665e+00   3.11405680e-06  
 1          8          8.00000000       21         5.68789039e-02   1.30954068e+02   1.63510760e-02   7.02792130e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.29316899e+02   0.00000000e+00   8.73831878e+00   1.55129203e-06  
 1          8          8.00000000       22         5.03446834e-02   1.29316899e+02   0.00000000e+00   1.38601640e+01   0.00000000e+00   0.00000000e+00   1.63510760e-02   1.32019539e+02   0.00000000e+00   1.11915175e+01   7.93102917e-07  
 1          8          8.00000000       23         5.77898689e-02   1.32019539e+02   2.99675647e-01   4.74098877e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.26991843e+02   0.00000000e+00   1.01261468e+01   2.70972141e-06  
 1          8          8.00000000       24         5.93109587e-02   1.26991843e+02   0.00000000e+00   6.89100192e+00   0.00000000e+00   0.00000000e+00   2.99675647e-01   1.21323305e+02   0.00000000e+00   1.23191753e+01   -1.34992955e-07 
 1          8          8.00000000       25         6.29970156e-02   1.21323305e+02   6.56883871e-01   1.47268140e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.25475991e+02   0.00000000e+00   1.12940075e+01   1.76067833e-06  
 1          8          8.00000000       26         6.90154157e-02   1.25475991e+02   4.67081221e-03   4.30666602e+00   0.00000000e+00   0.00000000e+00   6.56883871e-01   1.15918896e+02   0.00000000e+00   1.32805628e+01   5.74744011e-07  
 1          8          8.00000000       27         7.29725296e-02   1.15918896e+02   9.16355013e-01   6.47460858e+00   0.00000000e+00   0.00000000e+00   4.67081221e-03   1.11103211e+02   0.00000000e+00   1.22749493e+01   1.39036572e-06  
 1          8          8.00000000       28         7.94480602e-02   1.11103211e+02   1.00234348e-01   1.26430639e+01   0.00000000e+00   0.00000000e+00   9.16355013e-01   1.08915080e+02   0.00000000e+00   1.40945211e+01   7.29228203e-07  
 1          8          8.00000000       29         8.36708065e-02   1.08915080e+02   1.13492768e+00   4.29361563e+00   0.00000000e+00   0.00000000e+00   1.00234348e-01   1.01224622e+02   0.00000000e+00   1.31024362e+01   1.79493517e-06  
 1          8          8.00000000       30         9.05955033e-02   1.01224622e+02   4.43874795e-01   6.19927906e+00   0.00000000e+00   0.00000000e+00   1.13492768e+00   9.20464343e+01   0.00000000e+00   1.47770080e+01   1.19210516e-06  
 1          8          8.00000000       31         9.50657706e-02   9.20464343e+01   1.31453986e+00   1.30574877e+01   0.00000000e+00   0.00000000e+00   4.43874795e-01   9.22801236e+01   0.00000000e+00   1.37895273e+01   1.90295668e-06  
 1          8          8.00000000       32         1.02447794e-01   9.22801236e+01   9.29671810e-01   3.76844985e+00   0.00000000e+00   0.00000000e+00   1.31453986e+00   8.04279321e+01   0.00000000e+00   1.53382192e+01   1.80551348e-06  
 1          8          8.00000000       33         1.07172127e-01   8.04279321e+01   1.45775282e+00   5.61823659e+00   0.00000000e+00   0.00000000e+00   9.29671810e-01   7.23343242e+01   0.00000000e+00   1.43470958e+01   1.81396572e-06  
 1          8          8.00000000       34         1.14997506e-01   7.23343242e+01   1.34784997e+00   1.07047960e+01   0.00000000e+00   0.00000000e+00   1.45775282e+00   6.72559574e+01   0.00000000e+00   1.57882562e+01   1.30551612e-06  
 1          8          8.00000000       35         1.19970874e-01   6.72559574e+01   1.59029381e+00   3.56454910e+00   0.00000000e+00   0.00000000e+00   1.34784997e+00   5.63941401e+01   0.00000000e+00   1.47887798e+01   1.31107218e-06  
 1          8          8.00000000       36         1.28232793e-01   5.63941401e+01   1.66786129e+00   5.04298876e+00   0.00000000e+00   0.00000000e+00   1.59029381e+00   4.54994712e+01   0.00000000e+00   1.61434579e+01   3.02180956e-08  
 1          8          8.00000000       37         1.33439637e-01   4.54994712e+01   1.84782338e+00   1.00386633e+01   0.00000000e+00   0.00000000e+00   1.66786129e+00   4.07039883e+01   0.00000000e+00   1.51475485e+01   -6.36433342e-07 
 1          8          8.00000000       38         1.42142356e-01   4.07039883e+01   1.95213063e+00   2.71617075e+00   0.00000000e+00   1.22353655e-11   1.84782338e+00   2.72037318e+01   0.00000000e+00   1.64628778e+01   -8.56888818e-07 
 1          8          8.00000000       39         1.47584758e-01   2.72037318e+01   1.98991789e+00   3.84392358e+00   0.00000000e+00   7.98937930e-11   1.95213063e+00   1.56720311e+01   0.00000000e+00   1.55609981e+01   -1.81648614e-06 
 1          8          8.00000000       40         1.56694063e-01   1.56720311e+01   0.00000000e+00   4.32137709e+00   0.00000000e+00   1.68715347e-10   1.98991789e+00   0.00000000e+00   0.00000000e+00   1.81601893e+01   -4.92396290e-06 
 1          9          9.00000000       1          7.20000060e-09   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   7.19986322e-09   0.00000000e+00   0.00000000e+00   1.37371596e-13  
 1          9          9.00000000       2          9.60000079e-09   7.19986322e-09   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.68000724e-08   0.00000000e+00   0.00000000e+00   -2.08425869e-13 
 1          9          9.00000000       3          8.89865488e-01   1.68000724e-08   0.00000000e+00   3.53273111e+00   0.00000000e+00   1.17523768e-11   0.00000000e+00   4.42241041e+00   0.00000000e+00   0.00000000e+00   1.86198477e-04  
 1          9          9.00000000       4          9.01908296e-01   4.42241041e+00   0.00000000e+00   1.79672794e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.32918011e+01   0.00000000e+00   0.00000000e+00   -2.02973720e-04 
 1          9          9.00000000       5          6.95420840e-01   2.32918011e+01   0.00000000e+00   6.11330148e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.01005013e+01   0.00000000e+00   0.00000000e+00   2.20514947e-05  
 1          9          9.00000000       6          7.11293105e-01   3.01005013e+01   0.00000000e+00   8.90015491e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.97119227e+01   0.00000000e+00   0.00000000e+00   2.66644053e-05  
 1          9          9.00000000       7          5.08869390e-01   3.97119227e+01   0.00000000e+00   1.92159639e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   5.94368339e+01   0.00000000e+00   0.00000000e+00   -7.79330331e-05 
 1          9          9.00000000       8          5.22260669e-01   5.94368339e+01   0.00000000e+00   5.68042489e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   6.56395144e+01   0.00000000e+00   0.00000000e+00   5.04346042e-06  
 1          9          9.00000000       9          3.42780858e-01   6.56395144e+01   0.00000000e+00   8.59992021e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   7.45822608e+01   0.00000000e+00   0.00000000e+00   -4.53351971e-05 
 1          9          9.00000000       10         3.57552366e-01   7.45822608e+01   0.00000000e+00   1.71138178e+01   0.00000000e+00   2.88997992e-13   0.00000000e+00   9.20536202e+01   0.00000000e+00   0.00000000e+00   1.07918737e-05  
 1          9          9.00000000       11         1.93701775e-01   9.20536202e+01   0.00000000e+00   5.89239062e+00   0.00000000e+00   2.63863931e-12   0.00000000e+00   9.81170593e+01   0.00000000e+00   2.27804438e-02   -1.27188131e-04 
 1          9          9.00000000       12         2.32247384e-01   9.81170593e+01   0.00000000e+00   8.61550987e+00   0.00000000e+00   6.29558332e-06   0.00000000e+00   1.06771347e+02   0.00000000e+00   1.92777716e-01   6.85546281e-04  
 1          9          9.00000000       13         9.86615225e-02   1.06771347e+02   0.00000000e+00   1.86363364e+01   0.00000000e+00   1.18125995e-11   0.00000000e+00   1.24758467e+02   0.00000000e+00   7.48474896e-01   -5.96595875e-04 
 1          9          9.00000000       14         1.27688024e-01   1.24758467e+02   0.00000000e+00   5.50618191e+00   0.00000000e+00   1.58805746e-11   0.00000000e+00   1.28004282e+02   0.00000000e+00   2.38798709e+00   6.79477591e-05  
 1          9          9.00000000       15         7.82264575e-02   1.28004282e+02   0.00000000e+00   8.32856221e+00   0.00000000e+00   1.85596816e-11   0.00000000e+00   1.33206070e+02   0.00000000e+00   3.20501749e+00   -1.72005214e-05 
 1          9          9.00000000       16         7.13157871e-02   1.33206070e+02   0.00000000e+00   1.65211642e+01   0.00000000e+00   1.83452559e-11   0.00000000e+00   1.43586157e+02   0.00000000e+00   6.21236003e+00   3.30984071e-05  
 1          9          9.00000000       17         6.41402103e-02   1.43586157e+02   0.00000000e+00   5.67437969e+00   0.00000000e+00   2.22255686e-11   0.00000000e+00   1.43808503e+02   0.00000000e+00   5.51619868e+00   -2.52680006e-05 
 1          9          9.00000000       18         4.64867221e-02   1.43808503e+02   0.00000000e+00   8.27776002e+00   0.00000000e+00   1.99013167e-11   0.00000000e+00   1.43022842e+02   0.00000000e+00   9.10990611e+00   2.30374365e-06  
 1          9          9.00000000       19         5.83673218e-02   1.43022842e+02   0.00000000e+00   1.78217343e+01   0.00000000e+00   1.95783043e-11   0.00000000e+00   1.52968249e+02   0.00000000e+00   7.93469481e+00   -8.03453322e-07 
 1          9          9.00000000       20         4.51798915e-02   1.52968249e+02   0.00000000e+00   5.24467301e+00   0.00000000e+00   1.37072367e-11   0.00000000e+00   1.47210045e+02   0.00000000e+00   1.10480551e+01   1.72796042e-06  
 1          9          9.00000000       21         5.68789815e-02   1.47210045e+02   1.63510760e-02   7.91454197e+00   0.00000000e+00   9.92775306e-12   0.00000000e+00   1.45388363e+02   0.00000000e+00   9.80945387e+00   8.15110482e-07  
 1          9          9.00000000       22         5.03446956e-02   1.45388363e+02   0.00000000e+00   1.56079799e+01   0.00000000e+00   2.64571004e-12   1.63510760e-02   1.48456788e+02   0.00000000e+00   1.25735480e+01   -1.39878864e-08 
 1          9          9.00000000       23         5.77899245e-02   1.48456788e+02   3.31635752e-01   5.33869197e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.42810922e+02   0.00000000e+00   1.13739820e+01   2.23229776e-06  
 1          9          9.00000000       24         5.93109704e-02   1.42810922e+02   0.00000000e+00   7.75959388e+00   0.00000000e+00   0.00000000e+00   3.31635752e-01   1.36453915e+02   0.00000000e+00   1.38442766e+01   -6.63614070e-07 
 1          9          9.00000000       25         6.29970271e-02   1.36453915e+02   7.35106681e-01   1.65825276e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.41144231e+02   0.00000000e+00   1.26903137e+01   1.42635504e-06  
 1          9          9.00000000       26         6.90154270e-02   1.41144231e+02   4.67081221e-03   4.84922999e+00   0.00000000e+00   0.00000000e+00   7.35106681e-01   1.30404539e+02   0.00000000e+00   1.49275016e+01   1.85005689e-07  
 1          9          9.00000000       27         7.29725408e-02   1.30404539e+02   1.02740881e+00   7.29020853e+00   0.00000000e+00   0.00000000e+00   4.67081221e-03   1.24994986e+02   0.00000000e+00   1.37954703e+01   1.04378982e-06  
 1          9          9.00000000       28         7.94480712e-02   1.24994986e+02   1.07851480e-01   1.42353688e+01   0.00000000e+00   0.00000000e+00   1.02740881e+00   1.22545708e+02   0.00000000e+00   1.58445378e+01   2.24529693e-07  
 1          9          9.00000000       29         8.36708175e-02   1.22545708e+02   1.27371765e+00   4.83430053e+00   0.00000000e+00   0.00000000e+00   1.07851480e-01   1.13901719e+02   0.00000000e+00   1.47278245e+01   1.43946746e-06  
 1          9          9.00000000       30         9.05955142e-02   1.13901719e+02   4.91189998e-01   6.97987028e+00   0.00000000e+00   0.00000000e+00   1.27371765e+00   1.03576059e+02   0.00000000e+00   1.66135983e+01   6.49172362e-07  
 1          9          9.00000000       31         9.50657816e-02   1.03576059e+02   1.47622208e+00   1.47014237e+01   0.00000000e+00   0.00000000e+00   4.91189998e-01   1.03855356e+02   0.00000000e+00   1.55022231e+01   1.37014046e-06  
 1          9          9.00000000       32         1.02447805e-01   1.03855356e+02   1.03806975e+00   4.24285519e+00   0.00000000e+00   0.00000000e+00   1.47622208e+00   9.05162493e+01   0.00000000e+00   1.72462556e+01   1.37522337e-06  
 1          9          9.00000000       33         1.07172139e-01   9.05162493e+01   1.63781968e+00   6.32547949e+00   0.00000000e+00   0.00000000e+00   1.03806975e+00   8.14176632e+01   0.00000000e+00   1.61309863e+01   1.37574962e-06  
 1          9          9.00000000       34         1.14997517e-01   8.14176632e+01   1.51015445e+00   1.20522542e+01   0.00000000e+00   1.49644186e-13   1.63781968e+00   7.57033077e+01   0.00000000e+00   1.77539411e+01   8.60126994e-07  
 1          9          9.00000000       35         1.19970885e-01   7.57033077e+01   1.78477710e+00   4.01321637e+00   0.00000000e+00   2.31555608e-11   1.51015445e+00   6.34815925e+01   0.00000000e+00   1.66295241e+01   1.08212352e-06  
 1          9          9.00000000       36         1.28232805e-01   6.34815925e+01   1.87200000e+00   5.67772972e+00   0.00000000e+00   6.77551695e-11   1.78477710e+00   5.12196868e+01   0.00000000e+00   1.81550913e+01   -1.96147223e-07 
 1          9          9.00000000       37         1.33439649e-01   5.12196868e+01   2.07532707e+00   1.13021527e+01   0.00000000e+00   1.34857542e-10   1.87200000e+00   4.58236227e+01   0.00000000e+00   1.70349844e+01   -8.16688014e-07 
 1          9          9.00000000       38         1.42142368e-01   4.58236227e+01   2.19290281e+00   3.05802905e+00   0.00000000e+00   2.46484791e-10   2.07532707e+00   3.06251869e+01   0.00000000e+00   1.85161838e+01   -8.99390895e-07 
 1          9          9.00000000       39         1.47584770e-01   3.06251869e+01   2.23741294e+00   4.32771872e+00   0.00000000e+00   4.48593523e-10   2.19290281e+00   1.76428671e+01   0.00000000e+00   1.75021353e+01   -1.91198628e-06 
 1          9          9.00000000       40         1.56694075e-01   1.76428671e+01   0.00000000e+00   4.86526267e+00   0.00000000e+00   7.09364428e-10   2.23741294e+00   0.00000000e+00   0.00000000e+00   2.04274155e+01   -4.59305553e-06 
 1          10         10.00000000      1          7.20000060e-09   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   7.19986322e-09   0.00000000e+00   0.00000000e+00   1.37371596e-13  
 1          10         10.00000000      2          9.60000079e-09   7.19986322e-09   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.68000724e-08   0.00000000e+00   0.00000000e+00   -2.08425869e-13 
 1          10         10.00000000      3          8.89865583e-01   1.68000724e-08   0.00000000e+00   3.92985329e+00   0.00000000e+00   1.17523768e-11   0.00000000e+00   4.81953365e+00   0.00000000e+00   0.00000000e+00   1.85238251e-04  
 1          10         10.00000000      4          9.01908487e-01   4.81953365e+00   0.00000000e+00   1.99997103e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.57213560e+01   0.00000000e+00   0.00000000e+00   -2.03596189e-04 
 1          10         10.00000000      5          6.95421134e-01   2.57213560e+01   0.00000000e+00   6.80451587e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.32212729e+01   0.00000000e+00   0.00000000e+00   2.00943853e-05  
 1          10         10.00000000      6          7.11293546e-01   3.32212729e+01   0.00000000e+00   9.90599618e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   4.38385381e+01   0.00000000e+00   0.00000000e+00   2.45832624e-05  
 1          10         10.00000000      7          5.08869637e-01   4.38385381e+01   0.00000000e+00   2.13854933e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   6.57329788e+01   0.00000000e+00   0.00000000e+00   -7.78062828e-05 
 1          10         10.00000000      8          5.22261156e-01   6.57329788e+01   0.00000000e+00   6.32123393e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   7.25764722e+01   0.00000000e+00   0.00000000e+00   1.65827652e-06  
 1          10         10.00000000      9          3.42781077e-01   7.25764722e+01   0.00000000e+00   9.56962959e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   8.24889282e+01   0.00000000e+00   0.00000000e+00   -4.52925785e-05 
 1          10         10.00000000      10         3.57552738e-01   8.24889282e+01   0.00000000e+00   1.90415363e+01   0.00000000e+00   2.88997992e-13   0.00000000e+00   1.01888012e+02   0.00000000e+00   0.00000000e+00   5.28764772e-06  
 1          10         10.00000000      11         1.93701912e-01   1.01888012e+02   0.00000000e+00   6.55567805e+00   0.00000000e+00   2.63863931e-12   0.00000000e+00   1.08614738e+02   0.00000000e+00   2.27804438e-02   -1.26709964e-04 
 1          10         10.00000000      12         2.32247571e-01   1.08614738e+02   0.00000000e+00   9.58482493e+00   0.00000000e+00   6.36525904e-06   0.00000000e+00   1.18238262e+02   0.00000000e+00   1.92777716e-01   7.64167183e-04  
